BOROUGH_NAME,BUILDING CLASS CATEGORY,ZIP CODE,AGE,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,RESIDENTIAL UNITS,COMMERCIAL UNITS
Brooklyn,02 TWO FAMILY DWELLINGS,11234.0,65.0,2.0,2583.0,1638.0,2.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10462.0,126.0,2.0,2500.0,2108.0,2.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11222.0,117.0,16.0,2500.0,8800.0,16.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10304.0,124.0,2.0,5000.0,1360.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11233.0,126.0,2.0,1858.0,3579.0,2.0,0.0
Queens,07 RENTALS - WALKUP APARTMENTS,11433.0,24.0,4.0,2000.0,3670.0,4.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11235.0,70.0,2.0,2533.0,2244.0,2.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11223.0,94.0,2.0,2191.0,2370.0,1.0,1.0
Manhattan,22 STORE BUILDINGS,10013.0,49.0,37.0,4178.0,12534.0,0.0,37.0
Queens,01 ONE FAMILY DWELLINGS,11412.0,85.0,1.0,4000.0,1248.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,75.0,1.0,4000.0,1764.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11226.0,125.0,3.0,1131.0,3850.0,2.0,1.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11220.0,102.0,4.0,2356.0,3875.0,4.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11433.0,105.0,1.0,4000.0,1826.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11354.0,115.0,1.0,5000.0,1290.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11220.0,115.0,3.0,2003.0,2973.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11414.0,75.0,1.0,4000.0,1100.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11228.0,100.0,2.0,2400.0,1752.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11414.0,105.0,1.0,2720.0,900.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11412.0,100.0,2.0,3000.0,1716.0,2.0,0.0
Manhattan,21 OFFICE BUILDINGS,10013.0,95.0,12.0,10524.0,129135.0,0.0,12.0
Staten Island,01 ONE FAMILY DWELLINGS,10310.0,75.0,1.0,4200.0,1058.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11433.0,23.0,2.0,2500.0,1830.0,2.0,0.0
Queens,30 WAREHOUSES,11101.0,36.0,2.0,2425.0,4220.0,0.0,2.0
Staten Island,01 ONE FAMILY DWELLINGS,10306.0,60.0,1.0,4200.0,1196.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10462.0,124.0,3.0,3200.0,3708.0,2.0,1.0
Brooklyn,01 ONE FAMILY DWELLINGS,11226.0,126.0,1.0,3075.0,1381.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11233.0,22.0,3.0,1924.0,3612.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11419.0,105.0,1.0,1900.0,1344.0,1.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11379.0,100.0,3.0,2400.0,2000.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11423.0,100.0,1.0,2400.0,1568.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11434.0,105.0,1.0,3240.0,1045.0,1.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11377.0,3.0,3.0,3000.0,3780.0,3.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11233.0,124.0,1.0,2000.0,1120.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,65.0,1.0,3800.0,864.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11234.0,100.0,2.0,3675.0,1640.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11422.0,100.0,1.0,5082.0,924.0,1.0,0.0
Staten Island,31 COMMERCIAL VACANT LAND,10308.0,,,21949.0,,0.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11358.0,90.0,1.0,6000.0,1820.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11413.0,65.0,1.0,4920.0,1092.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11385.0,100.0,2.0,2500.0,1248.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11361.0,95.0,1.0,4950.0,2338.0,1.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10465.0,60.0,1.0,2350.0,1848.0,1.0,0.0
Staten Island,31 COMMERCIAL VACANT LAND,10304.0,,,1875.0,,0.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11434.0,85.0,1.0,5000.0,849.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11229.0,85.0,2.0,1890.0,1890.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11357.0,95.0,1.0,4800.0,1920.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11428.0,95.0,1.0,3700.0,1825.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10305.0,35.0,1.0,1400.0,1120.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11219.0,115.0,3.0,2003.0,2262.0,3.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11203.0,115.0,3.0,2000.0,2040.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10308.0,1.0,1.0,5180.0,2625.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,28.0,1.0,11775.0,3600.0,1.0,0.0
Manhattan,07 RENTALS - WALKUP APARTMENTS,10002.0,115.0,19.0,1879.0,8580.0,16.0,3.0
Brooklyn,02 TWO FAMILY DWELLINGS,11221.0,124.0,2.0,2000.0,3360.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11221.0,124.0,2.0,2120.0,2040.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10310.0,80.0,1.0,3653.0,840.0,1.0,0.0
Queens,31 COMMERCIAL VACANT LAND,11693.0,,,1800.0,,0.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11210.0,100.0,4.0,4000.0,4710.0,4.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11436.0,75.0,1.0,1498.0,864.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11420.0,70.0,1.0,2580.0,1080.0,1.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11361.0,55.0,3.0,4000.0,4272.0,3.0,0.0
Manhattan,01 ONE FAMILY DWELLINGS,10065.0,126.0,3.0,1255.0,2720.0,1.0,2.0
Queens,07 RENTALS - WALKUP APARTMENTS,11385.0,95.0,6.0,2800.0,5700.0,6.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,50.0,1.0,4847.0,1356.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10304.0,27.0,1.0,2640.0,1440.0,1.0,0.0
Bronx,22 STORE BUILDINGS,10462.0,85.0,1.0,2611.0,2019.0,0.0,1.0
Brooklyn,03 THREE FAMILY DWELLINGS,11231.0,124.0,3.0,2500.0,3500.0,3.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11411.0,70.0,2.0,4636.0,2225.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11419.0,105.0,2.0,2800.0,1802.0,1.0,1.0
Brooklyn,11 SPECIAL CONDO BILLING LOTS,11204.0,105.0,4.0,1970.0,6710.0,4.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11419.0,100.0,1.0,2035.0,1200.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11104.0,85.0,2.0,1581.0,1400.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11413.0,100.0,1.0,4000.0,1992.0,1.0,0.0
Manhattan,02 TWO FAMILY DWELLINGS,10014.0,126.0,2.0,659.0,1977.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11216.0,126.0,2.0,2000.0,3600.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11236.0,85.0,2.0,2200.0,1889.0,2.0,0.0
Brooklyn,11 SPECIAL CONDO BILLING LOTS,11201.0,8.0,458.0,21474.0,472115.0,458.0,0.0
Manhattan,14 RENTALS - 4-10 UNIT,10036.0,115.0,5.0,1613.0,6694.0,4.0,1.0
Queens,07 RENTALS - WALKUP APARTMENTS,11385.0,94.0,4.0,2500.0,3100.0,4.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,100.0,1.0,4000.0,1640.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11412.0,100.0,1.0,3000.0,1550.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11428.0,100.0,2.0,2014.0,1720.0,1.0,1.0
Brooklyn,01 ONE FAMILY DWELLINGS,11212.0,39.0,1.0,1800.0,1148.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11234.0,60.0,1.0,2500.0,1729.0,1.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11365.0,45.0,3.0,4200.0,3520.0,3.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11203.0,95.0,1.0,2000.0,1536.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11358.0,100.0,1.0,6000.0,2224.0,1.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10464.0,105.0,1.0,1400.0,448.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11234.0,105.0,1.0,2400.0,1608.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11412.0,105.0,1.0,3000.0,1224.0,1.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10458.0,110.0,3.0,1792.0,2523.0,3.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11427.0,85.0,1.0,2000.0,1360.0,1.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10472.0,21.0,3.0,2577.0,3213.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,29.0,1.0,500.0,1354.0,1.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10303.0,21.0,2.0,2850.0,2027.0,2.0,0.0
Bronx,07 RENTALS - WALKUP APARTMENTS,10454.0,110.0,4.0,1967.0,4980.0,4.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10307.0,100.0,1.0,2500.0,1800.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10457.0,27.0,2.0,2520.0,2340.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10308.0,70.0,1.0,8541.0,3500.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11215.0,124.0,3.0,1800.0,3900.0,3.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11204.0,94.0,3.0,1800.0,2200.0,2.0,1.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,24.0,1.0,1190.0,1036.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10467.0,105.0,2.0,2375.0,2320.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11370.0,90.0,1.0,2000.0,1400.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11203.0,115.0,2.0,1950.0,2060.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10310.0,85.0,2.0,7300.0,1680.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11105.0,100.0,2.0,2000.0,3025.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10309.0,45.0,1.0,4732.0,1968.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11220.0,115.0,2.0,2000.0,3120.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11236.0,100.0,2.0,2000.0,2228.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11420.0,95.0,2.0,2486.0,1534.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11427.0,70.0,2.0,2200.0,1224.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11414.0,75.0,2.0,6000.0,2984.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11221.0,24.0,2.0,2100.0,2112.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,80.0,1.0,8000.0,2124.0,1.0,0.0
Manhattan,21 OFFICE BUILDINGS,10019.0,99.0,80.0,9575.0,112147.0,0.0,80.0
Brooklyn,01 ONE FAMILY DWELLINGS,11220.0,100.0,1.0,1411.0,1192.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11435.0,85.0,1.0,4000.0,1319.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11216.0,126.0,3.0,2000.0,3760.0,3.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11375.0,90.0,2.0,1900.0,1484.0,2.0,0.0
Queens,35 INDOOR PUBLIC AND CULTURAL FACILITIES,11358.0,94.0,1.0,3900.0,1660.0,0.0,1.0
Bronx,01 ONE FAMILY DWELLINGS,10464.0,100.0,1.0,2375.0,1292.0,1.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11377.0,65.0,3.0,2000.0,2740.0,3.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10457.0,124.0,1.0,2502.0,2036.0,1.0,0.0
Brooklyn,22 STORE BUILDINGS,11217.0,105.0,2.0,2271.0,6040.0,0.0,2.0
Bronx,02 TWO FAMILY DWELLINGS,10460.0,28.0,2.0,2500.0,2400.0,2.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11204.0,94.0,3.0,1301.0,1750.0,1.0,2.0
Bronx,02 TWO FAMILY DWELLINGS,10463.0,115.0,2.0,2204.0,2342.0,2.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10456.0,101.0,3.0,2600.0,3795.0,3.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11378.0,100.0,3.0,2500.0,2310.0,3.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11212.0,105.0,4.0,2750.0,3198.0,4.0,0.0
Brooklyn,21 OFFICE BUILDINGS,11219.0,50.0,3.0,2000.0,7630.0,2.0,1.0
Manhattan,07 RENTALS - WALKUP APARTMENTS,10002.0,105.0,24.0,2662.0,12348.0,22.0,2.0
Brooklyn,03 THREE FAMILY DWELLINGS,11201.0,126.0,3.0,2508.0,4800.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,60.0,1.0,4000.0,2002.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,1.0,1.0,2500.0,1484.0,1.0,0.0
Bronx,29 COMMERCIAL GARAGES,10458.0,,,4147.0,,0.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11219.0,105.0,3.0,2454.0,2900.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10308.0,31.0,1.0,2742.0,1540.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11234.0,100.0,1.0,1800.0,1008.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10309.0,95.0,1.0,9910.0,1400.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11692.0,105.0,1.0,2000.0,2176.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11373.0,4.0,2.0,2020.0,1798.0,2.0,0.0
Staten Island,22 STORE BUILDINGS,10306.0,55.0,1.0,5580.0,3600.0,0.0,1.0
Queens,02 TWO FAMILY DWELLINGS,11368.0,85.0,2.0,2500.0,1778.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11237.0,126.0,3.0,1958.0,3285.0,3.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11236.0,90.0,3.0,1690.0,1680.0,3.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11377.0,85.0,2.0,2000.0,1592.0,2.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11208.0,7.0,7.0,5000.0,6713.0,7.0,0.0
Queens,29 COMMERCIAL GARAGES,11377.0,71.0,1.0,5000.0,5000.0,0.0,1.0
Manhattan,21 OFFICE BUILDINGS,10010.0,110.0,5.0,2469.0,11095.0,0.0,5.0
Staten Island,01 ONE FAMILY DWELLINGS,10307.0,20.0,1.0,3719.0,2100.0,1.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10462.0,115.0,3.0,2900.0,3828.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,37.0,1.0,820.0,1600.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10308.0,50.0,1.0,2464.0,1276.0,1.0,0.0
Queens,37 RELIGIOUS FACILITIES,11433.0,91.0,,2000.0,2380.0,0.0,0.0
Brooklyn,29 COMMERCIAL GARAGES,11214.0,101.0,1.0,10320.0,2348.0,0.0,1.0
Queens,02 TWO FAMILY DWELLINGS,11373.0,115.0,2.0,2400.0,2196.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10302.0,85.0,2.0,2500.0,2139.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11414.0,75.0,1.0,4000.0,1984.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11413.0,105.0,2.0,2100.0,2394.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11377.0,95.0,2.0,1900.0,1649.0,2.0,0.0
Brooklyn,14 RENTALS - 4-10 UNIT,11211.0,105.0,4.0,2686.0,8383.0,2.0,2.0
Queens,01 ONE FAMILY DWELLINGS,11429.0,105.0,1.0,2500.0,1584.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11434.0,95.0,2.0,3360.0,3088.0,2.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11230.0,115.0,1.0,1550.0,1152.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11215.0,124.0,2.0,1800.0,2670.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10307.0,124.0,1.0,5000.0,2142.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,70.0,1.0,6950.0,1148.0,1.0,0.0
Bronx,27 FACTORIES,10451.0,94.0,8.0,13044.0,27425.0,0.0,8.0
Queens,01 ONE FAMILY DWELLINGS,11370.0,90.0,1.0,2000.0,1400.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11378.0,2.0,2.0,2817.0,2647.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11434.0,75.0,1.0,4510.0,1170.0,1.0,0.0
Bronx,07 RENTALS - WALKUP APARTMENTS,10467.0,88.0,66.0,16500.0,62118.0,66.0,0.0
Bronx,01 ONE FAMILY DWELLINGS,10464.0,10.0,1.0,4210.0,1380.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11369.0,100.0,1.0,3000.0,1700.0,1.0,0.0
Brooklyn,29 COMMERCIAL GARAGES,11231.0,94.0,1.0,537.0,537.0,0.0,1.0
Brooklyn,01 ONE FAMILY DWELLINGS,11234.0,105.0,1.0,2500.0,1460.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11105.0,95.0,2.0,2000.0,2052.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11385.0,95.0,1.0,1664.0,1684.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11221.0,126.0,1.0,1667.0,2100.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10303.0,124.0,1.0,5770.0,2735.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10468.0,115.0,2.0,2500.0,2728.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11358.0,80.0,1.0,2000.0,1410.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11378.0,95.0,1.0,2420.0,857.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11432.0,95.0,1.0,2808.0,1458.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11414.0,80.0,1.0,5000.0,1860.0,1.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10453.0,115.0,3.0,2340.0,4095.0,3.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10312.0,42.0,2.0,2214.0,2248.0,2.0,0.0
Bronx,22 STORE BUILDINGS,10463.0,74.0,5.0,17670.0,8215.0,0.0,5.0
Queens,06 TAX CLASS 1 - OTHER,11368.0,75.0,,1780.0,,0.0,0.0
Bronx,07 RENTALS - WALKUP APARTMENTS,10467.0,94.0,,5000.0,,0.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11228.0,100.0,1.0,2000.0,1991.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10472.0,15.0,3.0,2764.0,2128.0,2.0,1.0
Queens,05 TAX CLASS 1 VACANT LAND,11433.0,,,1900.0,,0.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11207.0,124.0,2.0,2000.0,3100.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11428.0,100.0,1.0,3680.0,1054.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11435.0,24.0,2.0,2523.0,2080.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11237.0,100.0,3.0,2000.0,1600.0,3.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11436.0,75.0,2.0,4000.0,2386.0,2.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11238.0,126.0,3.0,2500.0,4500.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,90.0,1.0,3300.0,1092.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11221.0,115.0,3.0,1750.0,2364.0,3.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11418.0,105.0,2.0,2500.0,2214.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10309.0,75.0,1.0,6000.0,1304.0,1.0,0.0
Brooklyn,21 OFFICE BUILDINGS,11201.0,98.0,65.0,5046.0,62400.0,0.0,65.0
Brooklyn,05 TAX CLASS 1 VACANT LAND,11223.0,,,1428.0,,0.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10301.0,75.0,1.0,4600.0,1902.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11221.0,126.0,2.0,1667.0,2001.0,2.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11212.0,95.0,4.0,2650.0,3280.0,4.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11369.0,95.0,2.0,2400.0,2048.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11412.0,95.0,1.0,4000.0,1690.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10466.0,115.0,2.0,2856.0,1868.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11358.0,75.0,1.0,2800.0,1131.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11001.0,65.0,1.0,1600.0,1024.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11423.0,94.0,3.0,2000.0,1920.0,2.0,1.0
Brooklyn,03 THREE FAMILY DWELLINGS,11236.0,19.0,3.0,3750.0,3366.0,3.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11207.0,124.0,2.0,2725.0,2280.0,2.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11360.0,80.0,2.0,4150.0,1356.0,2.0,0.0
Queens,03 THREE FAMILY DWELLINGS,11368.0,20.0,3.0,1229.0,2869.0,3.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11219.0,100.0,2.0,1920.0,2280.0,2.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10466.0,95.0,3.0,4500.0,2100.0,3.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10312.0,29.0,1.0,353.0,929.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11422.0,105.0,2.0,5000.0,1632.0,2.0,0.0
Queens,22 STORE BUILDINGS,11106.0,105.0,1.0,6800.0,7300.0,0.0,1.0
Brooklyn,02 TWO FAMILY DWELLINGS,11215.0,124.0,2.0,1600.0,2160.0,2.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10309.0,33.0,2.0,10050.0,5197.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11354.0,70.0,1.0,4600.0,1995.0,1.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10456.0,126.0,2.0,2277.0,1695.0,2.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11233.0,115.0,2.0,2008.0,1600.0,2.0,0.0
Bronx,02 TWO FAMILY DWELLINGS,10470.0,116.0,2.0,2500.0,2148.0,2.0,0.0
Queens,07 RENTALS - WALKUP APARTMENTS,11694.0,95.0,12.0,10000.0,5040.0,12.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11372.0,105.0,2.0,2200.0,2116.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10308.0,50.0,1.0,4500.0,2264.0,1.0,0.0
Brooklyn,14 RENTALS - 4-10 UNIT,11217.0,105.0,7.0,1279.0,4800.0,6.0,1.0
Queens,02 TWO FAMILY DWELLINGS,11427.0,100.0,2.0,3190.0,1608.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,70.0,1.0,4982.0,2134.0,1.0,0.0
Brooklyn,03 THREE FAMILY DWELLINGS,11222.0,115.0,3.0,2000.0,2880.0,3.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11234.0,105.0,1.0,2040.0,1288.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11423.0,105.0,1.0,2400.0,1280.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11434.0,80.0,1.0,2300.0,924.0,1.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11355.0,100.0,2.0,2325.0,1392.0,2.0,0.0
Brooklyn,07 RENTALS - WALKUP APARTMENTS,11238.0,110.0,10.0,3600.0,11743.0,10.0,0.0
Staten Island,02 TWO FAMILY DWELLINGS,10306.0,90.0,2.0,3800.0,1180.0,2.0,0.0
Manhattan,07 RENTALS - WALKUP APARTMENTS,10024.0,115.0,5.0,2043.0,6165.0,5.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11426.0,95.0,1.0,2945.0,1595.0,1.0,0.0
Brooklyn,02 TWO FAMILY DWELLINGS,11208.0,126.0,2.0,2000.0,1320.0,2.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11419.0,105.0,1.0,2270.0,1328.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,126.0,1.0,6000.0,2794.0,1.0,0.0
Bronx,03 THREE FAMILY DWELLINGS,10473.0,2.0,3.0,2586.0,2829.0,3.0,0.0
Queens,02 TWO FAMILY DWELLINGS,11385.0,105.0,2.0,2700.0,2456.0,2.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10304.0,50.0,1.0,2375.0,1328.0,1.0,0.0
Queens,01 ONE FAMILY DWELLINGS,11357.0,90.0,1.0,8109.0,2680.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10305.0,28.0,1.0,5490.0,3500.0,1.0,0.0
Brooklyn,01 ONE FAMILY DWELLINGS,11209.0,115.0,1.0,2500.0,1928.0,1.0,0.0
Staten Island,01 ONE FAMILY DWELLINGS,10314.0,36.0,1.0,2200.0,1480.0,1.0,0.0
